context,date_time
对自己真的狠啊，,05-14 10:09
不给看北向是因为假北向要跑路了[大笑][大笑][大笑],05-14 10:09
大盘天天怎么搞还怎么投资,05-14 10:08
量化不停就没有牛市,05-14 10:08
老五朵金花凋谢，新五朵金花即将崛起,05-14 10:08
$上证指数(SH000001)$,05-14 10:08
走了,05-14 10:08
举个手，看看谁冲进去了[呲牙],05-14 10:00
看不了北向，就只能看主力天天大流出了，一年天数95%都是流出的,05-14 10:08
去年3200买的，现在指数回来了，我还亏40%+,05-14 09:56
这样越折腾散户越来越少，看来是去散户化大年！,05-14 10:08
今天才是调整的开始，上来一波好几百点了，也该调了！,05-14 10:08
哈哈，都是赌徒,05-14 10:08
主力天天流出,05-14 10:07
害怕交易日，每天亏几千，还上什么班,05-14 10:07
空仓的我踏空了，也不会追着进，每天资金几百亿的跑，我还是不信能好起来，天下乌鸦一,05-14 10:07
这几天要趁开盘抛,05-14 10:07
就任由空苟这么猖狂吗？,05-14 10:07
小幅高开，看量能再说，低位的业绩基本面没有问题的继续躺平装死为主，高位的冲高减仓,05-14 09:27
耐心等待大回调，2700-2800之间。,05-14 10:07
有赚的吗[哭],05-14 10:06
做空的衍生品太多了。都在恶意做空市场。跟一月份一样。没人管,05-14 10:06
看看冲高回落的套路深吧！谁要盘中追高现在真是大了！,05-14 10:06
也是在3100点至3200点礳了,05-14 10:06
看不到北向资金，内资就是一坨,05-14 10:06
这个蓝线真是苟，活生生的把黄线带下来了。,05-14 10:06
这种谁买谁上当，早晨拉升一点就开始跳水，天天如此,05-14 10:06
主力一周卖五天，根本卖不完[捂脸],05-14 10:06
现在买啥靠谱啊？#出海概念股来了！下个大牛股会是谁？#,05-14 10:06
整天也就3两分钟行情,05-14 10:06
不要怕，有金龙,05-14 10:06
主力资金又干出了80亿元,05-14 10:06
圆弧顶了,05-14 10:05
3100点站不稳，不可能一蹴而就！,05-14 10:05
今天大盘必红,05-14 10:05
大盘在这里震荡一周了就是上不去，不上则下，下了再上,05-14 10:05
不对高频量化做空作出限制，是穿旧鞋走老路！,05-14 10:05
何时跌到2400点啊,05-14 10:05
每天主力为何还是净流出几十个亿啊？是谁在砸盘?,05-14 10:05
内资是股市最大的空头,05-14 10:05
这也看不到外资数据，外资好像在买吧？[偷笑],05-14 10:05
还是一个德行,05-14 10:05
感觉很想去补缺口的意思，一旦补缺即变弱，观望。,05-14 10:05
高开低开低走，平开低走，高开伒走，还是下坡路好走[坏笑],05-14 10:05
高开低走不是好现象。有赚就走。不停留,05-14 10:05
。,05-14 10:05
能不能来一天指数绿个股涨行情,05-14 10:05
动不动就跳水,05-14 10:05
动不动就跳水,05-14 10:05
瀑布一样，向下狂泻,05-14 10:05
大家都准备去买国债了[捂脸][捂脸][捂脸][捂脸],05-14 10:04
吐血，追的百川，感觉趋势也不错亚,05-14 10:04
给散户T+0吧,05-14 10:04
还在跌，他还在跌,05-14 10:04
天天跌，还有救吗？,05-14 10:04
长达10分钟的牛市！,05-14 10:04
今天收3130，不用看！,05-14 10:04
哈哈哈，天天完,05-14 10:04
券商暴砸,05-14 10:04
太优秀了[赞],05-14 10:04
高位出利好果然有派头#万亿超长期特别国债将发行！影响几何？#,05-14 10:04
怎么做到指数3150，账户2700的真会玩,05-14 10:04
基本技能就是：跳水,05-14 10:04
感觉逢高减仓很有必要,05-14 10:03
这周没行情，下周走起[得意],05-14 10:03
高开低走，老套路,05-14 10:03
为什么啊,05-14 10:03
我观察，在四大行以高股息、中字头之名上行乏力后，银行板块并没走弱，反而有冲破几年,05-14 10:03
大盘走得这么稀碎，好像没人要一样,05-14 10:03
高开低走下3100,05-14 10:03
不知不觉中要补下缺了！？[得意],05-14 10:03
昨天卖了积成电子今天卖了莱因生物感觉亏了几个亿,05-14 10:03
要严查恶意做空者,05-14 10:02
是不是在现在这个时期，全部开抢为胜吗,05-14 10:02
好好回调吧，别总想拉高套人。,05-14 10:02
又要拉稀了,05-14 10:02
A股又一轮闷杀开始了,05-14 10:02
今天肯定补缺口了,05-14 10:02
卖光了休息,05-14 10:02
今3100多点非昔日的3100多点。很多股票在3000点以下。,05-14 10:02
5穷6绝，马上上眼,05-14 10:02
真恶心，,05-14 10:02
坐等短期3100点，中期回到3001点，开始抄底[想一下][想一下][想一下],05-14 10:02
今天起关闭北上数据，目的可能就是准备收网割韭菜了，如何将散户蒙蔽然后割掉竟然达到,05-14 10:02
每天看着主力不停流出，就感到无比恶心！！,05-14 10:02
个人投资者只能做多，所以市场只能做空。不然怎么挣钱。,05-14 10:02
石化四大行有神秘大单护盘拉指数行动，这是北向资金继续流出不回头的预期了，少数拥有,05-14 10:02
量化交易太狠了,05-14 09:47
三千点保卫战继续？守住吗。,05-14 10:02
这个生产那个愿意来,05-14 10:02
微不足道的稳定盈利通过时间积累的可怕之处,05-13 10:30
今天暴跌补缺口,05-14 10:01
只要高开，必定砸盘，外资不砸内资不砸,05-14 10:01
太厉害了太厉害了,05-14 10:01
……,05-14 10:01
有套一批,05-14 10:01
为什么北向停了,05-14 10:01
今早开盘假反弹就是发套！,05-14 10:01
请问今天这是怎么了，慌不择路了？,05-14 10:01
这就是A股……,05-14 10:01
成功诱多！[强壮][强壮][强壮],05-14 09:55
下跌反弹，次日冲高回落，然后再低开下杀反弹，次日再冲高回落,05-14 10:00
做空的爽歪歪啊,05-14 10:00
预料之中的高开低走，已经习惯了，只要高开机构量化就会做空，它们就是以作空为盈利模,05-14 10:00
持有两个票，都有红转绿了[赞][赞][赞],05-14 10:00
深股通在不停卖出了,05-14 10:00
马上又要变绿，那是肯定的，今天大盘股要下来。,05-14 09:51
到头了，该下一波跳水，吸血了,05-14 10:00
上面很安全你看,05-14 10:00
主力狠不狠，开盘下杀让一波散户割肉，拉升红盘割肉散户再次追涨，然后再次下杀！指数,05-13 02:30
总要打爆空头几次吧，稳赚不赔，大家都去做空了，擦,05-14 09:38
包本吃糖[呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙][呲牙],05-14 09:59
补缺信号很强,05-14 09:59
出货好时机,05-14 09:59
今早红盘感觉是骗散户接盘，掩护主力出逃,05-14 09:58
牛逼，那里散户多就砸那里，精准狙击！！！,05-14 09:58
拉高就砸盘，量化让机构赚的盆满钵满。散户愧的一塌糊涂。,05-14 09:58
600733东方智驾与辉同行丈母娘底部资金可入,05-14 09:58
国联证券重组失败，大家小心点啊,05-14 09:58
又是冲高回落，老套路,05-14 09:58
春风动力,05-14 09:58
天天都是吊命的样子,05-14 09:58
中概股大涨不跟跌的时候就开始跟,05-14 09:51
看不到外资情况。我怎么不会炒股了呢[捂脸][捂脸][捂脸],05-14 09:57
盘中看不到北资,05-14 09:57
大盘涨到四千点，依然改变不了股民仍是亏钱的形势。,05-14 09:51
每天后悔一次，一次后悔一天[摊手],05-14 09:57
卖不完根本卖不完，上市就是为了卖公司,05-14 09:57
大顶来了,05-14 09:57
5月14日看盘,05-14 09:33
一大早诱多又进去了一批。,05-14 09:57
哈哈哈哈,05-14 09:57
每天都下个套冲高回落,05-14 09:57
幸亏跑得早，又是高开低走。老套筒啦,05-14 09:57
真是发瘟,05-14 09:57
唔买，观望,05-14 09:56
港股又大涨了。,05-14 09:56
有赚就跑，绝不格局，,05-14 09:56
内资机构基金经理疯狂做空，卖出,05-14 09:56
杂毛,05-14 09:56
缺口必补所以看泻,05-14 09:56
啥意思啊又又绿油油[为什么][傲][得意],05-14 09:56
都去看看港股,05-14 09:56
我宣布，空方胜利,05-14 09:56
又跳水了,05-14 09:56
不如,05-14 09:55
每天都是拉高出货，然后下跌,05-14 09:55
天天跌,05-14 09:55
3000以下最安全,05-14 09:50
天天这个毛样,05-14 09:55
每天都是高开低走套人,05-14 09:55
我看到100点的大回调，但是3000应该会拖住,05-14 09:55
看看恒指吧,05-14 09:55
别装了，下来吧，什么破玩意,05-14 09:54
没信心卖了，只能看看玩了。,05-14 09:54
内资肆意妄为了,05-14 09:54
卖出休息了,05-14 09:48
每天看内资流出,05-14 09:48
[大笑]不够昨天亏的零头,05-14 09:53
涨就砸下来，谁能对抗,05-14 09:53
高开低走完犊子，学习外盘走,05-14 09:53
牛来了,05-14 09:53
快跑！要暴跌了！,05-14 09:53
$上证指数(SH000001)$,05-14 09:53
每一次冲高都是诱多,05-14 09:53
周一，三大指数集体休整，表现稍弱，沪深两市成交额达到9098亿元，较上个交易日微,05-14 09:53
我换头像咯这个妹子好可爱,05-13 11:54
还不如把；主力净买入，也关了。反正每天一个样子，看了更糟心,05-14 09:52
回补缺口很难吗？这样只会震荡,05-14 09:52
这股票坚守多少年了，越看越没意思，坚定要逐步退出了。,05-14 09:52
把主力流入流出也关了吧,05-14 09:52
券商开始砸盘，马上翻绿,05-14 09:52
5月炒地产才是主流，跟着主力跑。,05-14 09:52
抢裤衩行情,05-14 09:27
现在每天就是看着内资绿,05-14 09:46
咋样韭菜们，早盘冲进去傻眼了吧,05-14 09:50
因为正本清源的原因，机构仍然在跑路。,05-14 09:49
昨天4000跌的，清仓。今天4000涨的，追涨，又被忽悠了[大笑],05-14 09:49
3134/3113/3101/3092[滴汗][俏皮],05-14 09:49
[大哭][主力][哭][主力][下跌][下跌][下跌][下跌][下跌][下跌][,05-14 09:49
Ipo又开始了，利空,05-14 09:49
这么多大军，说明这次力度还可以,05-14 09:49
永远也叫不醒装睡的人,05-14 09:49
全球都在涨，就你跌,05-14 09:49
反正每天都是主力流出，为啥呢,05-14 09:49
随便砸，继续躺平，估计上去4000点我的钱也回不来,05-14 09:49
现在只能看到主力天天就出了[666][666][666][666][666],05-14 09:48
冲高回落诱多，没有正事,05-14 09:43
又套一波,05-14 09:48
有内资狗不可能涨,05-14 09:48
年内高点已经出现：3163.14,05-14 09:48
马可波罗瓷砖败光了信心[叹气],05-14 09:47
万物都在涨就是股市不涨反而在跌从6000点跌到现在,05-14 09:47
缩量上涨还有还要涨，甩你下车没商量！,05-14 09:47
今天又轮到哪个板块？有点跟不上好难,05-14 09:47
#合成生物板块活跃，行情持续性几何？#我已经买了14.92别辜负我一个股民的真诚,05-14 09:46
铁路冷链安全、可靠、量大、性价比高,05-14 09:25
早上多点陷阱，小散快跑,05-14 09:46
上面套很多，底下套更多。A套又开始作套了。,05-14 09:45
下周大盘走势分析：预计先抑后扬冲击3200点,05-12 01:16
高开低走，平开低走，低开低走,05-14 09:45
兄弟们去内蒙君正抄底了,05-14 09:45
帅不过三秒！,05-14 09:45
信息公开,05-14 09:45
正丹股份狂拉，哪个理由可以这样做？,05-14 09:44
又是红几分钱。明天又是跌几毛或者跌停。,05-14 09:44
跌了三四天，三天能涨回一天的跌幅吗,05-14 09:42
熟悉的味道又来了,05-14 09:44
每次高开都低走，垃圾拉垮,05-14 09:44
[下跌][下跌][下跌][下跌][下跌][下跌],05-14 09:44
万年不变的走势，如果靠猜a股走势能挣钱的话，我估计自己早就别墅靠大海了。。。,05-14 09:43
亏钱的总是我，赚钱从来没身上出现过,05-14 09:43
没动静,05-14 09:43
还是要跳水的架势！,05-14 09:43
销户保平安,05-14 09:43
转绿吧！！！,05-14 09:43
服了,05-14 09:43
巨佬真金白银把指数垫了200多点,05-14 09:43
高开低走是常态[滴汗],05-14 09:43
玩不动了，哎，昨天亏4个点，今天涨1个点[哭][哭][哭],05-14 09:34
都在做量化割韭菜，还怎么买股票？,05-14 09:42
高开低走，低开低走，抬不起头来了？,05-14 09:42
昨天抖主今天涨,05-14 09:42
这里横盘令人害怕,05-14 09:42
[大笑][大笑][大笑][大笑]今天又满嘴流油的吃到肉肉了，吃到肚子油油的爽！,05-14 09:42
老套路了高开低走,05-14 09:42
老套路都知道涨那就是高开低走套人,05-14 09:42
从机构到散户，已经完全失去最多信心，个股掌涨速一旦为0立刻开空，反手砸盘,05-14 09:41
转发,05-14 09:41
什么，开盘什么金龙暴涨，有毛用,05-14 09:41
龙年大吉大利,05-14 09:40
见底拉升大牛市了,05-14 09:40
天天看内资砸盘，有意思,05-14 09:40
好多人发财，好多人踏空,05-14 09:39
内资狗还在砸,05-14 09:39
这么弱为什么昨天要顶一字开盘？[摊手],05-14 09:39
3月28选的股票[呲牙][呲牙][呲牙][呲牙],05-14 09:39
一个普涨行情，修复一下，震荡行情就这样了，拿好自己的票，像我这种菜鸡就不T了，越,05-14 09:39
跳水了,05-14 09:39
今天4000多只股涨,05-14 09:17
市场震荡千万不要追高，看到有买入机会的时候，很可能就是准备回落的时候，还是安安静,05-14 09:38
今天能否冲破3170点很关健？,05-14 09:38
最关键的一天到了,05-14 09:38
下半年没有行情了。。。。,05-14 09:37
大家早上好！今天星期二。祝大家好运！,05-14 09:02
冲高回落诱多，没有正事,05-14 09:37
论钱是怎么消失的，昨天亏1800今天红400，指数还是上涨的，钱没了。,05-14 09:36
转融通量化，该你们出场大展身手啦！,05-14 09:36
今天上证指数早上放量错过最佳机会，因为5分钟放量没有放出来,05-14 09:35
很多票跟指数相关，今天出现回调，是洗盘，上升趋势不改哈,05-10 12:05
现在就是牛市，不过很多人不相信,05-14 09:24
不用想，今天北向肯定是流入的,05-14 09:34
风格一定得切换过来,05-14 09:24
今日大盘继续小幅震荡，可能小跌。一煲汤，若被一群人已捞吃了，后面的人基本没有肉吃,05-14 09:32
看到没，只有科技涨才是真牛市,05-14 09:32
看不见北向，看内资每天都是大幅流出，这哪里还有信息。,05-14 09:31
5月14日人民币兑美元中间价下调23个基点,05-14 09:30
kdj死叉已经呈现，多说无意,05-14 09:30
IPO审核重启，医药的天要亮？投资人：还差点火候...,05-14 09:16
6188就6188数字停吉利！好好保持，稀里糊涂来多少，就得删多少！,05-13 05:00
【超级牛股今天复牌！】,05-14 06:51
清仓销户,05-14 09:29
【预谋好的就是……！】,05-13 09:35
缺口还不补,05-14 09:28
$上证指数(SH000001)$,05-14 09:28
514竞价点评,05-14 09:28
今天撒点种明天收割,05-14 09:27
今日涨跌全靠券商咯！银行继续拉升与题材依然是跷跷板！别再来指数好个股跌咯！,05-14 09:17
郁金香，豪车与破产：荷兰史上最大崩盘内幕！,05-13 08:00
又是亏大钱的一天今天不适合看盘心脏不好哎,05-13 09:43
今天五千只股待涨，牛市马上开启,05-14 09:23
$上证指数(SH000001)$,05-14 09:23
一到大A开盘，A50立马就开跌，每次他们都看不到吗？,05-14 09:21
又开始指数慢跌，个股快跌的阶段,05-14 09:21
一到开盘离岸a50量化转融就开始做空，绝了,05-14 09:17
今日大跌！不问原因！,05-14 09:20
各位大佬，昨天的北向资金为啥还看不到数额，在哪里看撒[滴汗][滴汗][滴汗],05-14 07:44
电力和券商股将是未来市场主线,05-14 09:18
降低仓位,05-13 10:37
空仓，这波调整还早,05-14 09:17
#【有奖】听说你有财富梦？来金融挑战赛battle一下#有实盘可以直接晋级吗才看,05-14 09:17
早盘：2024.05.14,05-14 09:15
金通灵造假案波及中介机构，大华所及华西证券业务遭暂停，资本市场监管持续加码,05-13 10:45
5.14  早评  新股开闸放水，市场承压，扭转趋势还看这个板块,05-14 09:14
#美股中国资产大涨，A股稳了？#好消息啊！,05-14 09:14
上证3123点的缺口，今天能补上吧$上证指数(SH000001)$,05-13 09:38
技术面简聊大盘【5.13】,05-13 03:26
真正的牛市，是需要突破历史高点才算的,05-13 02:17
目前A股的游戏驿站只有隆基人数最多[微笑],05-14 09:13
周二即将开盘，不必再猜测今天是涨还是跌了，直接给出超前预判。,05-14 07:19
今日预测：恐贪指标不降反升，今天继续跌！,05-14 09:11
今天破3000点,05-14 09:11
四万都不难，三千怎么这么难,05-14 09:11
假阳真阴黄昏星反转，今日长阴！跌停竞卖逃命为先,05-14 09:11
马可波罗说要给长江铺地砖，能挣一万亿吗？,05-14 09:08
中概股爆涨，，历史经验就是主力今天出货散户接盘,05-14 08:45
A股市场机遇凸显，当前估值偏低，投资机会大于风险,05-14 09:07
50万本金炒股第35天，周一,05-13 06:08
这里有慢牛,05-08 08:03
夜深了，是不是他们一轮空你们又睡不着了哇！天天都提示大家少听那些无效分析，今日收盘3148很强势，明天注定是个高开！,05-13 10:34
昨天北向资金净卖出45亿，这唯一的真实参考信息现在也T+1了，真暗呀！,05-14 08:13
养老基金也爱“嗑瓜子”！洽洽食品前十大股东中养老金一直在加仓，说实话我也觉得瓜子,05-14 08:56
本周末前沪指能否摸到3200附近?1、本周五是月度股指期货交割日，鉴于当前严控做,05-14 08:56
《妙妙早盘预判-24.05.14，周二》,05-14 08:30
小盘股不涨谈什么牛市,05-14 08:14
指数3150了，你们的股票相比2600的时候涨了吗,05-14 08:24
想问问各位，爷爷，奶奶，叔叔，阿姨，哥哥，姐姐，弟弟，妹妹们，谁才是大A最大的空,05-14 08:55
转发,05-14 08:54
今天看你们表现,05-14 08:54
亏一半了,05-13 11:06
#美股中国资产大涨，A股稳了？#看人家的标题：美股中国资产中概股大涨，a股稳了真,05-14 08:51
……,05-14 08:50
5月14日股市盘前要闻,05-14 08:50
今日做空锰硅期货必有较好的收益,05-14 08:50
今日做空锰硅期货必有较好的收益,05-14 08:49
时隔3年 美国散户“带头大哥”回归！游戏驿站大涨 散户“完爆”华尔街会再上演吗？,05-14 08:48
世界首个接受基因编辑猪肾脏移植的患者去世 存活时间未超两个月,05-14 08:46
超长期特别国债发行在即 或有货币政策配套支持,05-14 08:44
将发行400亿元30年期特别国债，影响几何？,05-13 10:46
#美股中国资产大涨，A股稳了？#,05-14 08:43
5.14周二盘前策略,05-14 08:43
#美股中国资产大涨，A股稳了？#不走寻常路，A股不是常人能猜到的。,05-14 08:42
风轻云淡，快乐每天,05-13 08:45
2024年5月13日连板数据,05-14 07:15
A古：炸裂！1、美股涨跌互现道指终结8连涨美股周一收盘涨跌不一，纳指小幅收高，道,05-14 08:32
我们国家的发展与医疗养老等金融体系需要改革与完善：一，随着退休养老人群扩大，应减,05-14 08:29
早上复盘:,05-14 08:27
（.认可，成长，价值）陕西2004.512一个公司或一个行业的好与不好不能简单地,05-14 08:26
李大霄：A股首个三重底形态的罕见大底有望形成！,05-13 08:59
大力发展新基建，支持两重建设，发展智能化数字化的安防监控，海康威视必须支持！,05-14 08:24
[抱拳],05-14 08:20
周末消息影响不大,05-14 08:08
CY每日推测5月14：今深证成指看涨，6种情况$上证指数(SH000001)$,05-14 08:18
不买股票就不会亏，空仓等低点,05-14 08:18
5.14大盘早评分析重点提示:隔夜大利好消息，中概股大涨，今天大盘会继续上行么？,05-14 08:16
一夜之间！风向突变，中概股起飞，恒生指数期货已经到19200点，直奔主题，A股会,05-14 08:15
经过连续下跌调整，个股风险减弱，短线或迎来反弹时机。创业板的喇叭越吹越大，可能率,05-14 08:15
昨天外围都在下跌，黑色星期二瑟瑟发抖,05-14 08:14
A股已经涨了很多了，真的很多了，已经远离3000点了，要回来了,05-14 08:12
做好今天暴跌的准备,05-14 08:11
新一轮高股息红利牛市顺应局势吧,05-14 08:11
#一天内三家公司因财务造假被ST#那个造假者敲锣打鼓，上市/圈钱/造假/减持/退,05-14 08:10
周二上证A股走势,05-14 05:54
昨天合成生物方向弱修复，前期高标蔚蓝生物收跌，但盘中明显有修复动作，并没有太大的,05-14 07:00
散户大战华尔街，美股长期超跌相对低价有名气股又开始暴涨！港股跟上，阿里影业跟上啊,05-13 09:43
C瑞迪,05-14 08:06
金龙指数大涨，大A跟不跟？,05-14 08:05
$上证指数(SH000001)$,05-14 08:05
写的不错,05-14 08:04
生命就是体验之旅，人生就是成长过程,05-14 08:04
5月14日上证指数预测,05-13 07:08
其实股市没有绝对的盈利方法,05-13 08:42
重启IPO！本周三&五重磅数据，接下来怎么走？小姐姐聊财经9小时前多年投资经验，,05-14 08:01
重启IPO！本周三&五重磅数据，接下来怎么走？小姐姐聊财经9小时前多年投资经验，,05-14 08:00
#一天内三家公司因财务造假被ST#股民怎么办必须赔股民,05-14 08:00
重启IPO！本周三&五重磅数据，接下来怎么走？小姐姐聊财经9小时前多年投资经验，,05-14 07:59
重启IPO！本周三&五重磅数据，接下来怎么走？小姐姐聊财经9小时前多年投资经验，,05-14 07:59
早上好啊兄弟姐妹们！昨晚美股依旧涨跌幅度依旧不大，美股韧性还是很强的。黄金昨晚有,05-10 08:35
股市早评,05-14 07:54
有多少人错把大华所看成大华股份？,05-13 10:00
#一天内三家公司因财务造假被ST#增加造假成本,05-14 07:48
牛市结束了，很快的,05-14 07:44
火哥早上好[献花][献花][献花],05-14 07:44
要求不高今天反弹一下就行。,05-14 07:41
关掉量化和转融通，提升中国股市会活跃中国消费,05-14 07:38
今天高开低走,05-14 07:38
【早间关注】[微笑][微笑]一一中国软件20亿元定增5月7日已获实控人中国电子批,05-14 07:35
今天有色是不是要大涨，昨晚有色感觉给信号了,05-14 07:34
今天合成生物板块涨停潮,05-14 07:33
#一天内三家公司因财务造假被ST#买到假货，原价退货是最基本的吧？,05-14 07:33
一只股票被st，被惩罚的是股民还是公司？,05-14 06:58
它前期就是chatgpt的合作者，4o这次让数字人变成活生生的人类了!,05-14 07:29
重个股轻大盘7,05-14 07:28
今天传媒游戏的天下，已经找好了，开的不高直接梭哈。,05-14 07:25
大盘还得调整几天，怎么样也是得形成M状才行,05-14 07:16
某信期货减仓空单，目前四大合约空单降到60000单以下，同时隔夜美股中国金龙大涨,05-14 07:23
#一天内三家公司因财务造假被ST#亏的都是散户的钱，上市公司他们自己怕什么？最多,05-14 07:19
大盘涨我的个股不怎么动，大盘稍微跌一下就跌4-5个点，都无语了！,05-14 07:08
港股触碰30月线，肯定不会一次冲过。回调在即，上证也危险了。,05-14 07:11
低开-0.48％符合周末对应消息面，如果开盘释放一次恐慌量能，今日是可以看V回去,05-13 09:30
10:10拉升至开盘价了，为什么怕10:15~10:20就是怕这个位置，割肉散户,05-13 10:14
#一天内三家公司因财务造假被ST#我买的股只要违规，财务造假，查出来退市不赔偿，,05-14 12:16
今天这个量能可以玩死99%技术派，哈哈哈放量跌杀，缩量拉升，只要是老手就得原地站,05-13 10:23
兜兜转转对了一半了！减亏为主别想赚钱,05-13 10:43
马上要拉红咯！可惜今日题材注定萎靡，目前拉升也是权重拉升，题材让路，希望等下题材,05-13 01:31
差评，下杀力度够了，可惜放量不够，再放大一点才完美，才更安全！不放量就继续杀逼着,05-13 02:20
马上要差网络平台乱象了，那些阿猫阿狗很快就不能坑害小散了，刚刚发帖又没见了！哈哈,05-13 01:10
天哥的预判准不准，没点本事看给你们盘前盘前分析，盘中分析提前预判分析吗？那些阿猫阿狗有这个能力吗？,05-13 03:19
相信自己的眼睛，买心安的逻辑，,05-14 07:04
广西能源加速买入,05-14 07:02
’又要三千点保卫战？反复争夺…,05-14 07:02
今明两天大绝杀，今天跑，明天尾盘进,05-14 07:02
高股息和高成长两者兼备，才可能孕育出大牛股！,05-14 07:01
继续砸砸回2600点,05-14 07:00
#一天内三家公司因财务造假被ST#没法玩了，公企私企都造假,05-13 10:58
明日大盘走势第一，朋友们，今天茅台好像跌的有点多啊，我滴乖乖，阿茅可是扛把子的，,05-13 11:24
恒指20000点与上证3000点的“值博率”相近。这轮恒指能上21000点。,05-14 06:33
纳入股民有偿陪审团制度,05-14 06:55
今日标的福星股份皖通科技,05-14 06:53
#一天内三家公司因财务造假被ST#买股票和买产品一样质量有问题要赔偿消费者损失,05-14 06:52
【AI大战一触即发！】,05-14 06:52
昨晚散户大战华尔街，今天散户打爆香港交易所！让有价值的长期超跌低价暴涨可好？,05-14 06:52
【北向资金最新动向！】,05-14 06:52
【又发现一家XX的！】,05-14 06:51
【传奇散户真的回来了！】,05-14 06:51
#一天内三家公司因财务造假被ST#财务造假应该直接退市，让造假公司高管牢底坐穿。,05-14 06:46
今年的夏天用电是否更紧迫呢…持仓的几个电力就剩节能风电与嘉泽还没起飞！今日高低切,05-14 06:46
游戏牛,05-14 06:41
#一天内三家公司因财务造假被ST#这样搞，倒把散户搞死了。造假而st或者退市的股,05-14 06:40
北向资金今起不再披露实时交易额，市场波动性预期下降，利好散户投资者,05-13 10:50
#一天内三家公司因财务造假被ST#其实就是耍流氓的行为~应该严办,05-14 06:32
历史总是惊人的相似，周五尾盘已经清仓，这轮500个点的涨幅你挣到钱了吗？[大笑],05-11 06:05
2024年5月14日,05-14 06:17
每日（2024.5.14）大盘推演应对：（冷战结束，恢复往昔，珍惜...），结论,05-14 06:06
近期资本市场变化：上市门槛变高了，证监查打力度更强了，“劣质”股正在被清退。局势,05-14 04:20
爆涨式开始，准备赚钱去玩,05-14 05:56
#北向交易实时成交额不再披露，有何影响？#不少散户以北向资金为风向标，跟风操作，,05-14 02:59
游戏驿站大涨超110%，真的厉害了,05-14 05:39
突然的官宣往往害的是股民，要严格控制上市公司上市的资格，严查推荐机构的违法，公司,05-14 04:58
精准,05-13 10:09
上证指数进了上升通道？还是个股为主。可以重点关注？明星电力？估计今天涨停？还有连,05-14 04:31
昨天A指在新股发行重启影响下，低开回升补缺后横盘振荡尾盘极小幅下跌，其实新股重启,05-14 04:55
#一天内三家公司因财务造假被ST#《复利王》解构巴菲特，是福建人民出版社出版的图,05-14 04:53
有人看中概股晚上爆拉，就确定A股要出一个中阳线了,05-14 03:49
5月14日妖股预判：1、鲁抗医药：合成生物趋势核心，板块的阵眼股，今天开盘主动性,05-13 09:06
开盘券商引领创新高后回调,05-14 03:38
#合成生物板块活跃，行情持续性几何？##每日复盘#2024.5.13周一今天今天,05-14 02:09
转发,05-14 02:54
我认输了，准备销户…我哭了,05-14 12:15
受消息面驱动，尤其是关闭北向实时交易数据和IPO审核重启两大利空，大盘早盘大幅低,05-13 11:19
何来不坚定[怒][怒][怒]都是给机会投机人伤害投资料[摊手][摊手][摊手][,05-14 02:21
牛市来了，明天大涨！拭目以待！,05-14 01:21
